depth,GR,RHOB,DRHO,NPHI
627,49.052795,2.054626,0.013617,35.500916
626.9,48.598656,2.051584,0.01261,36.640121
626.8,48.195969,2.048124,0.012063,38.475861
626.7,47.838928,2.044218,0.011089,40.0467
626.6,47.25705,2.039693,0.00875,40.619568
626.5,46.440315,2.034572,0.006285,40.221603
626.4,45.643547,2.030022,0.004224,39.433479
626.3,45.023476,2.027578,0.003618,38.801926
626.2,44.323067,2.02611,0.003917,38.156212
626.1,43.971054,2.023746,0.004,37.929993
626,44.03096,2.021538,0.004,38.111992
625.9,44.468887,2.021101,0.004472,38.033302
625.8,44.781242,2.024294,0.007797,37.823738
625.7,44.570862,2.028173,0.011913,37.67662
625.6,43.340515,2.031205,0.015162,37.359566
625.5,41.677681,2.032254,0.018151,37.154121
625.4,40.081261,2.032328,0.020194,37.205673
625.3,38.623108,2.032934,0.021871,37.188965
625.2,37.680161,2.033883,0.023771,37.368935
625.1,37.873528,2.036077,0.025767,38.418472
625,39.074478,2.039129,0.026814,39.487793
624.9,41.672554,2.041923,0.027,40.268303
624.8,43.97554,2.047344,0.027,41.672485
624.7,45.040833,2.054376,0.028454,42.939842
624.6,45.259392,2.060558,0.030213,43.415062
624.5,44.306435,2.066384,0.032349,43.480019
624.4,42.805397,2.07254,0.035626,43.019348
624.3,41.458237,2.074739,0.0367,42.425278
624.2,40.7089,2.073019,0.035694,42.024216
624.1,40.894035,2.069115,0.034142,41.522545
624,41.937866,2.06434,0.032227,40.905373
623.9,45.045753,2.059731,0.030215,40.251793
623.8,48.863609,2.050323,0.024473,39.739067
623.7,52.055344,2.040578,0.017436,39.354301
623.6,55.737869,2.035076,0.012083,38.874176
623.5,58.533035,2.032557,0.008449,38.521904
623.4,59.330673,2.035465,0.008053,38.010696
623.3,59.083122,2.040818,0.009322,37.194191
623.2,57.540024,2.045923,0.011274,36.472733
623.1,55.439125,2.05478,0.015529,35.516586
623,53.863655,2.065106,0.020902,34.692558
622.9,52.284279,2.07247,0.025058,34.654236
622.8,50.897972,2.078538,0.029014,35.722145
622.7,49.958557,2.080103,0.031784,36.913589
622.6,49.05117,2.07406,0.030287,37.194313
622.5,47.982231,2.0657,0.02687,37.133011
622.4,47.073723,2.054369,0.022208,36.0886
622.3,46.560318,2.0429,0.017765,34.676239
622.2,45.966057,2.037889,0.01702,34.067932
622.1,44.929688,2.034246,0.0178,33.83709
622,43.471039,2.031538,0.018982,34.229935
621.9,41.80645,2.032493,0.019,34.612999
621.8,40.000534,2.034757,0.019,34.753395
621.7,39.232674,2.035583,0.018223,34.883301
621.6,38.765602,2.033065,0.016223,34.705025
621.5,38.734543,2.02692,0.013326,34.431458
621.4,38.685364,2.015062,0.006037,34.642387
621.3,38.460518,2.000381,-0.003872,35.519127
621.2,38.362091,1.993841,-0.008548,36.113258
621.1,38.911446,1.988497,-0.012106,36.359306
621,40.705467,1.985626,-0.013971,36.645668
620.9,42.724815,1.987672,-0.013587,36.112656
620.8,45.859818,1.991024,-0.012211,35.335953
620.7,49.931564,1.996949,-0.009803,34.742058
620.6,51.910217,2.005814,-0.006444,33.991875
620.5,53.341621,2.01193,-0.002368,34.231224
620.4,54.023643,2.019084,0.002568,35.73407
620.3,53.391449,2.025697,0.007733,37.294266
620.2,51.978973,2.026505,0.009312,37.799599
620.1,49.903725,2.027299,0.009677,37.262878
620,48.606712,2.026916,0.009419,35.2798
619.9,47.293098,2.027396,0.010776,33.559998
619.8,45.998688,2.02943,0.012881,32.207092
619.7,45.043961,2.032259,0.015765,31.254734
619.6,45.036926,2.038888,0.019489,31.183651
619.5,45.50061,2.045197,0.02171,31.923027
619.4,46.138664,2.056954,0.026972,32.393066
619.3,46.355118,2.072495,0.033915,32.327126
619.2,45.931931,2.081331,0.038445,31.701427
619.1,44.808846,2.087662,0.040791,30.948238
619,43.739471,2.087169,0.038717,30.487968
618.9,42.594109,2.08142,0.033482,30.879524
618.8,41.302299,2.075781,0.02933,32.01091
618.7,39.946335,2.067468,0.023967,34.04631
618.6,39.549438,2.055268,0.017483,36.460487
618.5,39.194138,2.046609,0.013404,37.653816
618.4,39.080872,2.037492,0.009104,38.411919
618.3,39.332642,2.029662,0.005627,38.783127
618.2,39.996658,2.025892,0.004588,39.040825
618.1,41.023041,2.019341,0.002486,39.279099
618,41.554565,2.00944,-0.001131,39.322281
617.9,41.916237,2.00373,-0.002606,38.867088
617.8,41.906693,2.002312,-0.001618,38.449638
617.7,41.404198,2.002981,-0.000215,37.542122
617.6,40.944191,2.005473,0.001387,36.214638
617.5,40.827179,2.00756,0.001984,35.435905
617.4,41.155182,2.011674,0.002,34.625031
617.3,41.674461,2.018914,0.00282,34.149185
617.2,42.496597,2.026561,0.005193,34.390762
617.1,43.652527,2.03547,0.008158,34.867348
617,44.483887,2.04317,0.010299,35.302139
616.9,44.292953,2.048257,0.01139,35.30407
616.8,42.462708,2.050995,0.011957,34.719971
616.7,39.846672,2.054981,0.013312,32.786324
616.6,38.121811,2.060184,0.015732,30.700684
616.5,37.145386,2.063426,0.018229,29.703526
616.4,37.235458,2.065517,0.020714,29.240406
616.3,38.494118,2.06506,0.022321,29.862965
616.2,40.325127,2.061899,0.022476,30.97501
616.1,42.746666,2.058172,0.021149,31.8055
616,44.611641,2.052121,0.01785,32.637703
615.9,45.283974,2.048616,0.015386,33.387527
615.8,45.900246,2.049784,0.01453,33.789307
615.7,47.030006,2.051777,0.012214,34.826332
615.6,48.716644,2.053537,0.009392,36.180351
615.5,50.714951,2.053674,0.006299,37.084686
615.4,53.879311,2.052192,0.004353,38.130661
615.3,56.676529,2.048308,0.009259,38.986237
615.2,57.819344,2.042447,0.017829,39.466614
615.1,56.835114,2.036241,0.027021,39.824081
615,54.623924,2.028454,0.038372,40.615837
614.9,52.068886,2.023837,0.048188,41.310616
614.8,49.363853,2.02252,0.054268,41.642662
614.7,45.912422,2.024929,0.065152,41.285065
614.6,42.954674,2.027425,0.076135,40.367775
614.5,40.998589,2.024376,0.078982,39.268784
614.4,38.814339,2.0169,0.075418,38.041893
614.3,36.985634,1.997545,0.062061,36.325768
614.2,35.859131,1.979254,0.050098,34.965477
614.1,35.094757,1.972053,0.04732,34.282326
614,34.992882,1.975407,0.051162,33.7015
613.9,35.541168,1.982741,0.052932,33.216827
613.8,36.789543,1.989057,0.049872,32.882912
613.7,38.024918,1.993209,0.044109,32.683105
613.6,38.906586,1.99619,0.032624,32.674004
613.5,39.612839,1.997978,0.021157,32.747978
613.4,39.950623,1.997042,0.012337,33.025322
613.3,39.906624,1.995268,0.001653,34.266533
613.2,39.538483,1.992038,-0.007767,35.68145
613.1,38.918083,1.989415,-0.012946,36.628784
613,38.641769,1.991307,-0.013864,37.191284
612.9,39.050873,1.993428,-0.013592,37.185707
612.8,40.122108,1.994882,-0.013033,36.678192
612.7,42.723854,1.997417,-0.011683,35.99472
612.6,45.971169,2.002888,-0.008365,35.364494
612.5,48.301979,2.009933,-0.004004,35.241257
612.4,50.314072,2.015819,-0.001288,35.99791
612.3,51.539085,2.023167,0.001223,37.267784
612.2,51.305099,2.029834,0.003301,38.076729
612.1,49.600761,2.034463,0.004385,38.008995
612,47.055954,2.039473,0.004964,37.059074
611.9,44.963882,2.043825,0.005,35.76368
611.8,43.395485,2.046939,0.004585,35.198891
611.7,42.479172,2.048443,0.003614,35.360718
611.6,42.349892,2.047302,0.001823,36.34343
611.5,42.974953,2.043519,-0.000771,37.907837
611.4,44.155228,2.037918,-0.002395,38.751617
611.3,45.562813,2.029797,-0.002997,38.68116
611.2,46.235062,2.021243,-0.002601,37.76371
611.1,46.793259,2.016918,-0.001206,36.940392
611,47.177979,2.012242,0.001163,36.346451
610.9,47.415932,2.008721,0.004158,35.531029
610.8,47.710426,2.009752,0.007088,35.374359
610.7,47.923187,2.011714,0.009053,35.208778
610.6,47.723648,2.015693,0.01009,34.482887
610.5,46.976273,2.021971,0.011658,33.647667
610.4,45.932961,2.024895,0.01142,33.00045
610.3,44.739258,2.02879,0.012731,32.952103
610.2,44.193954,2.033527,0.013968,34.247467
610.1,44.06015,2.037861,0.013523,36.562645
610,44.759109,2.039207,0.011381,38.437279
609.9,46.745682,2.037756,0.006453,39.743439
609.8,48.807526,2.035509,0.00124,39.912666
609.7,51.463928,2.035764,-0.000586,39.073608
609.6,54.368622,2.038256,-0.000854,38.193199
609.5,55.331169,2.043969,0.001747,37.375252
609.4,55.190048,2.046476,0.003457,37.87011
609.3,53.807098,2.049176,0.005145,39.554535
609.2,52.272835,2.052162,0.007823,41.623199
609.1,50.670914,2.054922,0.010122,42.488083
609,48.725464,2.056978,0.012843,43.104065
608.9,46.418488,2.057282,0.015349,42.778763
608.8,45.183777,2.054277,0.017488,41.572052
608.7,43.947212,2.047941,0.015402,39.851402
608.6,42.751663,2.039385,0.01125,37.013741
608.5,42.814163,2.03103,0.007974,33.564102
608.4,43.567276,2.028572,0.007634,31.482567
608.3,45.445076,2.026955,0.007003,29.941551
608.2,48.415276,2.028244,0.006977,28.79332
608.1,50.01918,2.032701,0.006618,28.055374
608,50.708168,2.037461,0.005705,28.448345
607.9,50.323784,2.045108,0.006122,30.515251
607.8,49.550591,2.055162,0.007991,33.794884
607.7,48.545349,2.059247,0.008034,35.887917
607.6,47.688225,2.063871,0.00876,37.681824
607.5,47.502228,2.068473,0.009628,38.324806
607.4,47.577164,2.067919,0.009387,37.325661
607.3,47.775589,2.066049,0.010378,35.763237
607.2,47.860733,2.06236,0.010609,34.037956
607.1,47.722359,2.057261,0.009224,32.503899
607,47.523445,2.053175,0.006836,32.08815
606.9,47.443916,2.050445,0.004642,32.043114
606.8,47.49823,2.04871,0.004017,31.899235
606.7,46.96154,2.047971,0.004,31.986027
606.6,45.773918,2.049102,0.004,32.341461
606.5,44.752022,2.049743,0.004845,33.40789
606.4,43.93689,2.050806,0.007633,34.901176
606.3,43.57283,2.053011,0.011541,35.79171
606.2,44.029015,2.053484,0.015525,36.174179
606.1,45.21096,2.054161,0.01867,35.864128
606,47.609352,2.054927,0.019013,34.821815
605.9,50.101822,2.056122,0.018123,33.568535
605.8,51.375565,2.058232,0.017544,32.799271
605.7,51.760498,2.058484,0.016158,32.867592
605.6,50.614342,2.058069,0.015142,33.549881
605.5,48.694725,2.055952,0.012726,34.548981
605.4,47.044426,2.052242,0.00993,35.172569
605.3,45.844482,2.047935,0.008144,35.375679
605.2,45.500343,2.041217,0.005765,36.126144
605.1,46.089729,2.034883,0.003785,36.781311
605,47.56015,2.031144,0.002608,37.384796
604.9,48.490311,2.030171,0.002551,38.231895
604.8,48.180687,2.030648,0.002912,38.514946
604.7,46.746239,2.031657,0.003938,37.980583
604.6,43.291626,2.033304,0.005288,37.032356
604.5,39.714317,2.035274,0.005908,34.555389
604.4,37.456635,2.037266,0.005526,32.173813
604.3,36.550529,2.039502,0.005094,31.138691
604.2,37.028458,2.038834,0.003552,30.69994
604.1,38.538651,2.036165,0.002273,30.541492
604,40.76226,2.034491,0.002481,30.678593
603.9,42.448395,2.032588,0.002908,31.278133
603.8,43.363953,2.029585,0.003,32.276047
603.7,43.927902,2.026137,0.00252,32.992706
603.6,44.780838,2.023367,0.003041,33.457352
603.5,45.571129,2.024081,0.008091,34.201866
603.4,45.863609,2.027795,0.016024,34.805878
603.3,45.140182,2.031527,0.024569,35.461388
603.2,43.636765,2.035123,0.04007,35.673004
603.1,41.837914,2.036432,0.055313,35.433441
603,39.816132,2.035173,0.06409,35.141357
602.9,37.600838,2.033926,0.069854,34.709564
602.8,36.524948,2.031682,0.071204,33.980499
602.7,36.982574,2.032108,0.069774,33.330086
602.6,39.516991,2.036905,0.068147,32.92041
602.5,42.600479,2.045117,0.061172,32.009369
602.4,44.94278,2.051631,0.049923,31.018211
602.3,47.390839,2.052209,0.037776,30.333984
602.2,49.054848,2.049346,0.025397,29.765675
602.1,49.423912,2.041873,0.011135,29.972576
602,48.964256,2.033481,0.000213,30.570744
601.9,47.413986,2.02832,-0.003648,30.869225
601.8,45.729012,2.022217,-0.006214,31.640072
601.7,45.141739,2.017002,-0.008294,32.432777
601.6,46.034332,2.013886,-0.009381,32.864418
601.5,48.246918,2.00843,-0.011679,34.237328
601.4,50.80143,2.004245,-0.013447,36.146355
601.3,53.410019,2.004619,-0.012616,37.601753
601.2,55.926331,2.009628,-0.00994,38.690765
601.1,57.119408,2.018177,-0.005455,38.613533
601,55.86834,2.024209,-0.00185,37.265137
600.9,51.7826,2.02893,0.001157,36.076759
600.8,46.078712,2.035052,0.00606,35.016228
600.7,42.642181,2.04056,0.012136,34.156044
600.6,38.718506,2.042455,0.015158,34.045708
600.5,35.370491,2.043984,0.017746,33.985474
600.4,34.871094,2.043599,0.018984,33.797462
600.3,35.878189,2.042401,0.018559,33.193169
600.2,38.17823,2.040717,0.016473,32.187202
600.1,40.366959,2.038584,0.012849,31.21442
600,42.975822,2.037025,0.009906,31.040848
599.9,46.432259,2.037375,0.007641,30.994057
599.8,50.295403,2.038229,0.007056,31.538155
599.7,52.222168,2.039248,0.007766,32.263878
599.6,53.577911,2.041157,0.00984,32.710098
599.5,54.01062,2.043509,0.012478,32.913162
599.4,53.697212,2.04678,0.015447,32.567429
599.3,53.070984,2.048927,0.017149,32.30484
599.2,52.160912,2.050889,0.019752,31.834896
599.1,51.329628,2.05183,0.021311,31.903198
599,51.137062,2.052267,0.021574,32.496651
598.9,50.798004,2.051406,0.020091,33.240562
598.8,50.013252,2.049681,0.016768,34.353333
598.7,49.134377,2.04743,0.011904,35.578201
598.6,47.741753,2.045711,0.009661,36.494858
598.5,46.110374,2.04761,0.009077,37.250717
598.4,45.543091,2.052533,0.00972,38.029236
598.3,45.605095,2.056114,0.011029,38.767891
598.2,46.488701,2.058692,0.01142,39.018585
598.1,48.166985,2.059801,0.012728,38.364777
598,49.683701,2.059353,0.014486,36.37822
597.9,51.133347,2.059431,0.016701,34.364868
597.8,51.953712,2.060841,0.02225,32.009453
597.7,51.250267,2.061802,0.028684,29.665791
597.6,49.113235,2.059055,0.029553,28.836422
597.5,45.975105,2.054433,0.027794,28.245533
597.4,44.152184,2.05012,0.024121,28.109928
597.3,42.61808,2.046268,0.020236,28.291534
597.2,41.50927,2.044527,0.017785,28.573196
597.1,41.122032,2.041692,0.013696,29.461727
597,41.538101,2.037046,0.008867,31.082901
596.9,42.486153,2.034512,0.006211,32.651596
596.8,43.945572,2.031629,0.003827,35.280754
596.7,45.414925,2.029309,0.001619,37.264687
596.6,47.147324,2.028603,0.001003,37.438812
596.5,49.918793,2.02879,0.001791,37.150055
596.4,52.81813,2.033192,0.005791,35.919991
596.3,53.820831,2.039875,0.011894,34.803734
596.2,53.730278,2.044081,0.015672,34.201256
596.1,52.797874,2.044432,0.016937,33.864647
596,51.947395,2.040924,0.016162,34.180908
595.9,51.097878,2.036961,0.013805,34.632576
595.8,50.721809,2.033798,0.012129,35.36367
595.7,50.9217,2.029985,0.011135,36.439583
595.6,51.083977,2.025716,0.009666,37.768524
595.5,50.924995,2.022158,0.007738,38.483727
595.4,50.636612,2.016894,0.003081,37.964165
595.3,50.512825,2.013639,-0.001007,36.402962
595.2,50.544907,2.012796,-0.002834,34.239906
595.1,50.592842,2.013927,-0.003402,31.582752
595,50.368546,2.017107,-0.00307,29.860809
594.9,49.584496,2.019248,-0.003,29.566231
594.8,47.084908,2.021549,-0.002535,30.64806
594.7,43.965378,2.023229,-0.001157,32.597954
594.6,41.488388,2.023264,0.000761,34.076767
594.5,39.340683,2.024223,0.003252,35.176025
594.4,38.593605,2.025761,0.005689,35.882736
594.3,39.589874,2.026173,0.007295,36.039101
594.2,41.830429,2.02652,0.00839,35.866753
594.1,46.335091,2.028099,0.009863,35.369843
594,50.84481,2.031424,0.011298,34.644669
593.9,53.741806,2.035286,0.012393,34.080566
593.8,55.633003,2.037188,0.011952,33.826118
593.7,56.366371,2.037736,0.010701,33.772751
593.6,56.084587,2.038428,0.009616,34.005875
593.5,54.955093,2.039621,0.009572,34.301125
593.4,53.628571,2.043498,0.009907,35.84333
593.3,52.426292,2.046645,0.009521,37.715599
593.2,51.189613,2.046971,0.008614,38.680504
593.1,49.25872,2.043922,0.005667,38.255203
593,47.311768,2.038366,0.001522,36.806488
592.9,45.81485,2.032451,-0.001598,35.148262
592.8,44.217606,2.02665,-0.00424,33.684753
592.7,43.174042,2.019533,-0.006675,32.783699
592.6,42.822563,2.013816,-0.007347,32.766418
592.5,43.609261,2.010808,-0.007553,33.293594
592.4,45.188339,2.009664,-0.00745,34.518257
592.3,46.969185,2.009736,-0.006133,35.937294
592.2,49.072594,2.010892,-0.003755,36.562172
592.1,52.031578,2.012308,-0.000839,35.198616
592,54.429825,2.012237,0.000779,33.409752
591.9,55.219299,2.010249,9.5E-05,32.423126
591.8,54.061981,2.006875,-0.001777,31.442196
591.7,51.827995,2.00408,-0.00242,30.892506
591.6,49.741226,2.004208,-0.001171,31.185577
591.5,48.078278,2.005577,0.000333,31.912956
591.4,47.765892,2.005527,0.000945,32.595245
591.3,49.072716,2.002861,-0.000314,33.358284
591.2,51.303238,1.999131,-0.00274,33.832115
591.1,54.867851,1.99739,-0.003912,33.748573
591,58.289757,1.99659,-0.004855,34.309486
590.9,59.55233,1.995192,-0.006771,35.181152
590.8,59.43058,1.993441,-0.009175,35.350029
590.7,58.246323,1.993574,-0.011754,35.415474
590.6,56.651466,1.995764,-0.012957,35.343971
590.5,54.850578,1.998765,-0.0126,35.106224
590.4,52.732414,2.004069,-0.010802,35.293175
590.3,50.748749,2.009574,-0.008211,35.817986
590.2,50.048233,2.01467,-0.005472,36.615395
590.1,49.87825,2.020947,-0.001818,37.621796
590,50.038628,2.028141,0.003382,38.575447
589.9,50.182343,2.03689,0.010133,39.154663
589.8,50.528503,2.040526,0.012339,38.56926
589.7,50.984543,2.04092,0.01223,37.75602
589.6,51.380768,2.039371,0.010199,36.697464
589.5,52.21637,2.037152,0.007842,36.25956
589.4,53.583443,2.034279,0.005208,35.922302
589.3,55.31514,2.033029,0.002868,35.344437
589.2,56.346016,2.03335,0.000272,35.462288
589.1,57.301598,2.034055,-0.001383,35.879486
589,58.112183,2.034809,-0.002297,36.130798
588.9,58.362488,2.037091,-0.002231,36.590469
588.8,58.413956,2.039663,-0.000152,36.543411
588.7,58.139786,2.042169,0.002703,36.144173
588.6,57.697289,2.046865,0.007826,35.369247
588.5,57.077759,2.050735,0.013345,34.358604
588.4,56.235756,2.048982,0.013889,33.837601
588.3,55.536453,2.046788,0.012908,33.766541
588.2,55.481018,2.042695,0.010616,34.296021
588.1,55.985962,2.039525,0.009548,34.344078
588,57.177338,2.035525,0.007867,34.300453
587.9,58.074417,2.029042,0.005294,33.792862
587.8,58.827782,2.025915,0.004006,33.297493
587.7,59.802361,2.024214,0.003964,32.840012
587.6,60.725479,2.022263,0.003605,32.563873
587.5,60.660683,2.020726,0.002582,32.697945
587.4,59.789124,2.01935,0.001145,33.048447
587.3,57.728317,2.016652,-0.001818,33.265396
587.2,55.445023,2.015448,-0.005685,33.369171
587.1,51.97187,2.017167,-0.006603,33.531204
587,47.82357,2.020203,-0.005571,33.584221
586.9,46.059204,2.024134,-0.003826,33.63102
586.8,45.259926,2.029434,-0.000844,34.136932
586.7,45.832993,2.034192,0.001889,34.94809
586.6,47.712433,2.041463,0.006439,36.090256
586.5,49.637939,2.05066,0.012778,37.316223
586.4,52.119095,2.053524,0.014763,37.822296
586.3,54.519333,2.058694,0.016384,38.148201
586.2,55.313087,2.066587,0.017381,38.528084
586.1,55.027771,2.071357,0.017997,38.686577
586,53.792694,2.073298,0.015651,38.912506
585.9,52.462395,2.072406,0.011305,39.227196
585.8,51.131699,2.071113,0.009214,39.627403
585.7,50.46006,2.070105,0.007624,40.156418
585.6,51.123245,2.068067,0.007031,40.055756
585.5,52.785988,2.063818,0.00617,39.315773
585.4,56.069817,2.058198,0.003818,38.449074
585.3,59.701103,2.050863,-0.000467,37.667961
585.2,61.392662,2.044367,-0.00461,37.445526
585.1,61.515839,2.042186,-0.005892,37.822754
585,60.206123,2.041776,-0.006,38.210159
584.9,58.229164,2.038209,-0.006884,38.528992
584.8,55.825653,2.033793,-0.007425,38.585426
584.7,52.628395,2.031033,-0.007507,37.889694
584.6,49.952301,2.027892,-0.006118,36.660484
584.5,48.902695,2.026212,-0.003364,36.375267
584.4,49.585556,2.025314,-0.001686,37.299179
584.3,51.321724,2.022996,-0.000617,39.263657
584.2,52.92382,2.021269,-7.8E-05,40.848694
584.1,53.878113,2.020998,-0.000466,40.791
584,53.978699,2.020998,-0.001387,39.748833
583.9,53.404373,2.020998,-0.003823,37.582802
583.8,52.500145,2.021708,-0.006146,35.776176
583.7,51.84375,2.022368,-0.00834,34.949478
583.6,51.720772,2.024621,-0.009738,33.903519
583.5,51.829338,2.028012,-0.009525,32.930153
583.4,51.505936,2.030684,-0.009092,31.903378
583.3,50.741859,2.034681,-0.007569,30.189674
583.2,49.757286,2.038161,-0.005798,28.997311
583.1,48.764961,2.039843,-0.004122,28.904022
583,48.184639,2.041846,-0.00174,29.652367
582.9,48.355087,2.047543,0.002604,32.579811
582.8,49.111824,2.053572,0.006874,35.896217
582.7,50.414635,2.058259,0.009669,38.169716
582.6,51.337379,2.065402,0.013226,39.223717
582.5,51.581398,2.073196,0.017932,38.877884
582.4,51.694962,2.080703,0.022443,37.464264
582.3,51.974991,2.092496,0.028981,34.981544
582.2,52.403145,2.100835,0.033226,33.041229
582.1,53.036026,2.101439,0.032574,32.411263
582,54.320541,2.098381,0.030318,33.210022
581.9,55.609825,2.087271,0.023591,35.868912
581.8,56.32132,2.074112,0.016113,38.693794
581.7,55.778938,2.063797,0.010997,40.692032
581.6,54.109596,2.045392,0.002389,41.886307
581.5,51.791695,2.02554,-0.006821,41.645676
581.4,49.245918,2.012154,-0.013323,40.564888
581.3,46.141487,2.003068,-0.017491,39.468872
581.2,43.784416,1.998939,-0.017485,37.771561
581.1,43.242027,1.999654,-0.014371,36.502823
581,44.318901,2.003307,-0.009997,35.875854
580.9,46.086014,2.007285,-0.005963,34.719643
580.8,47.447044,2.011052,-0.003291,33.696564
580.7,48.448082,2.015496,-0.000781,33.184784
580.6,48.260376,2.021305,0.003031,33.060799
580.5,47.046402,2.030101,0.008347,33.835495
580.4,45.873184,2.036992,0.011344,35.0783
580.3,44.387894,2.037539,0.00976,36.125504
580.2,43.377792,2.034335,0.003943,36.676468
580.1,43.819611,2.030039,-0.002988,36.114243
580,45.239578,2.02962,-0.005345,34.812729
579.9,47.229141,2.030077,-0.006788,33.3853
579.8,48.614601,2.028104,-0.009191,32.565781
579.7,49.8573,2.02562,-0.011378,32.662384
579.6,51.618126,2.024433,-0.012375,33.410179
579.5,53.938637,2.025268,-0.011812,34.475624
579.4,55.594536,2.029702,-0.008484,35.096069
579.3,56.806908,2.033537,-0.005197,35.165962
579.2,57.444031,2.038294,-0.002199,34.332489
579.1,56.950867,2.044564,0.000614,32.70224
579,55.460701,2.046306,8.4E-05,31.919971
578.9,53.57061,2.04869,0.001485,31.213299
578.8,52.159348,2.05007,0.004748,30.544769
578.7,50.798462,2.048489,0.006389,30.39579
578.6,49.220558,2.048378,0.007442,30.184956
578.5,47.361099,2.048803,0.009119,29.867157
578.4,46.630493,2.050996,0.011418,29.774826
578.3,46.508423,2.053858,0.012841,29.980766
578.2,47.747063,2.058846,0.015388,30.583508
578.1,50.624542,2.066138,0.01757,31.763752
578,54.121506,2.070035,0.016147,33.342575
577.9,58.804337,2.071863,0.013439,34.957237
577.8,61.548203,2.072003,0.009617,36.612007
577.7,64.0392,2.072799,0.007006,37.727188
577.6,66.611008,2.072373,0.007036,37.254204
577.5,69.031998,2.072524,0.007387,35.335098
577.4,69.816483,2.073628,0.008452,32.537186
577.3,70.256912,2.075395,0.010494,31.754719
577.2,70.28627,2.082803,0.016741,31.452065
577.1,70.025787,2.093956,0.026493,32.05336
577,69.832306,2.099387,0.03008,32.624596
576.9,69.401154,2.104702,0.03215,33.403351
576.8,68.312744,2.106565,0.030715,33.937897
576.7,66.81572,2.10517,0.025851,33.771461
576.6,63.922897,2.102285,0.022779,33.953918
576.5,59.821716,2.095807,0.01884,34.839714
576.4,57.22184,2.086942,0.014606,36.458557
576.3,54.541855,2.082337,0.013206,37.592545
576.2,52.466957,2.07642,0.010906,38.264931
576.1,52.422966,2.07143,0.009009,37.780556
576,53.475044,2.069948,0.009009,36.944527
575.9,55.119774,2.069984,0.009376,36.035233
575.8,56.310501,2.073254,0.009997,34.690033
575.7,57.57122,2.076977,0.01,33.669441
575.6,59.074516,2.080241,0.010778,33.680679
575.5,60.452171,2.084543,0.012773,34.167152
575.4,60.653152,2.087323,0.013965,34.661102
575.3,60.031563,2.088997,0.014,34.637383
575.2,58.696198,2.092076,0.01481,34.404083
575.1,57.443336,2.096031,0.01718,34.107681
575,56.228973,2.100912,0.021022,33.625549
574.9,54.780228,2.106205,0.025528,33.395226
574.8,53.776871,2.107086,0.02654,33.190453
574.7,53.828117,2.104311,0.024698,32.913452
574.6,54.504692,2.101587,0.022318,32.420639
574.5,55.533897,2.099905,0.020212,31.940304
574.4,56.490662,2.10019,0.02,31.441032
574.3,57.394051,2.099124,0.018212,31.039906
574.2,58.122101,2.096549,0.014888,31.166248
574.1,58.372169,2.092896,0.009125,31.54607
574,57.994133,2.090348,0.004629,32.166176
573.9,57.789185,2.090695,0.004001,32.777199
573.8,58.202614,2.089776,0.003538,33.751045
573.7,59.198662,2.087099,0.00261,34.654579
573.6,61.510536,2.084999,0.002078,35.298843
573.5,63.814636,2.084124,0.004332,36.727905
573.4,64.973724,2.085656,0.008473,37.621834
573.3,65.302933,2.089562,0.013021,37.46524
573.2,64.598831,2.095373,0.018401,37.037003
573.1,63.547134,2.104897,0.025802,35.95488
573,62.783127,2.112837,0.031661,35.17202
572.9,62.16748,2.116829,0.034205,35.267204
572.8,61.759483,2.118033,0.034434,36.772232
572.7,61.571297,2.118994,0.035519,38.409332
572.6,61.267784,2.120293,0.037202,39.603073
572.5,60.043671,2.121622,0.038385,40.127037
572.4,58.619423,2.119966,0.036516,38.316933
572.3,57.313828,2.115776,0.032036,35.875618
572.2,55.90728,2.111726,0.027534,33.989197
572.1,54.754669,2.104779,0.021529,32.471542
572,53.846817,2.098053,0.016778,31.935108
571.9,52.579758,2.09277,0.014241,32.317314
571.8,51.37159,2.082078,0.009341,33.053009
571.7,50.539337,2.070891,0.004752,33.568428
571.6,49.78418,2.06404,0.002706,33.759567
571.5,49.130318,2.061149,0.002564,33.532684
571.4,49.030212,2.06572,0.006213,32.736603
571.3,49.542862,2.073171,0.010829,32.223419
571.2,51.168365,2.079161,0.01418,32.379936
571.1,53.008072,2.088163,0.018111,32.718086
571,54.451736,2.098237,0.022482,32.887413
570.9,56.157501,2.105194,0.025162,32.951111
570.8,57.476257,2.107909,0.024564,32.44825
570.7,57.819458,2.10528,0.021371,31.826546
570.6,57.761101,2.098312,0.016996,31.470646
570.5,57.884552,2.091094,0.012967,30.948158
570.4,58.211601,2.081738,0.008924,30.323235
570.3,58.517227,2.071836,0.005381,29.880821
570.2,58.947472,2.066512,0.004101,29.793133
570.1,59.400909,2.060969,0.003136,29.844276
570,59.798798,2.056571,0.002508,29.849953
569.9,60.764198,2.057762,0.004243,30.00391
569.8,61.771362,2.061294,0.006741,30.590336
569.7,61.826233,2.064898,0.008354,31.323311
569.6,61.234764,2.066642,0.008974,32.037308
569.5,59.569176,2.066577,0.009,32.887047
569.4,57.343552,2.066611,0.010598,33.882195
569.3,56.020439,2.067286,0.013355,34.749763
569.2,55.36319,2.066424,0.014381,34.914711
569.1,55.645569,2.064159,0.015381,34.949448
569,56.589874,2.061425,0.016388,34.723862
568.9,57.6856,2.060366,0.017398,34.845352
